available_price_outcome_records,average_loss,average_win,buy_no,buy_yes,cost_bps,gross_loss_abs,gross_profit,hit_rate,hit_rate_wilson95,largest_gain,largest_loss,losses,max_consecutive_losses,max_consecutive_wins,max_drawdown_equal_contract_cumulative_pnl,mean_pnl_bootstrap95,mean_pnl_per_contract,mean_return_on_stake,median_pnl_per_contract,median_return_on_stake,n,p05_pnl,p05_return_on_stake,p25_pnl,p50_pnl,p75_pnl,p95_pnl,p95_return_on_stake,payoff_ratio_abs_avg_win_over_loss,profit_factor,scope,std_pnl_per_contract,threshold_no,threshold_yes,top3_losses_share_of_gross_loss,top3_losses_sum,total_pnl_per_1_contract_each,wins,zeros
326,-0.5339302325581395,0.23109634782608696,141,17,50,22.959000000000007,26.57607999999999,0.7278481012658228,"[0.6536577383845629, 0.7912220873699097]",0.397,-0.963795,43,4,11,-4.384592499999999,"[None, None]",0.022892911392405072,0.03452228802002796,0.11560000000000001,0.13151039648714968,158,-0.7034999999999999,-1.0050000000000001,-0.0024874999999999997,0.11560000000000001,0.3442375,0.38695,0.6343442622950819,0.4328212446762376,1.157545189250402,COMBINED_UNIQUE_VENUE_OPPORTUNITIES,0.3903797291053286,0.4,0.6,0.11764177446752905,-2.7009375,3.6170800000000045,115,0
326,-0.7571153846153845,0.15181250000000002,91,10,0,9.8425,13.359499999999997,0.8712871287128713,"[0.7921530010704891, 0.9232128555632813]",0.35,-0.959,13,2,23,-3.9330000000000007,"[None, None]",0.034821782178217825,0.05101641989373799,0.0835,0.0911074740861975,101,-0.74,-1.0,0.0085,0.0835,0.26,0.34,0.5151515151515152,0.2005143510287021,1.357327914655829,COMBINED_UNIQUE_VENUE_OPPORTUNITIES,0.32750906256192386,0.35,0.65,0.2730505461010922,-2.6875,3.5170000000000003,88,0
326,-0.7578725,0.1509643125,91,10,10,9.8523425,13.2848595,0.8712871287128713,"[0.7921530010704891, 0.9232128555632813]",0.34935,-0.959959,13,2,23,-3.9709329999999983,"[None, None]",0.03398531683168317,0.05001641989373798,0.0825835,0.0901074740861975,101,-0.74074,-1.0010000000000001,0.0075085,0.0825835,0.25926,0.33934000000000003,0.5141515151515152,0.19919486787025523,1.348396028660189,COMBINED_UNIQUE_VENUE_OPPORTUNITIES,0.32752535926568715,0.35,0.65,0.2730505461010922,-2.6901875,3.432517,88,0
326,-0.616849609375,0.15500454411764708,91,10,25,9.869593749999998,13.175386250000003,0.8415841584158416,"[0.7580641570944454, 0.9000724310086231]",0.348375,-0.9613975,16,3,20,-4.027832499999999,"[None, None]",0.03273061881188119,0.048516419893737985,0.08120875000000001,0.0886074740861975,101,-0.74185,-1.0025,0.0060212500000000006,0.08120875000000001,0.25815,0.33835000000000004,0.5126515151515153,0.25128417326015606,1.3349471704445794,COMBINED_UNIQUE_VENUE_OPPORTUNITIES,0.3275498917743855,0.35,0.65,0.2729817273380681,-2.69421875,3.3057925000000012,85,0
326,-0.4506409090909091,0.16466689873417723,91,10,50,9.9141,13.008685000000002,0.7821782178217822,"[0.6921548637306663, 0.8515231873109992]",0.34675,-0.963795,22,3,19,-4.122665000000001,"[None, None]",0.03063945544554456,0.04601641989373798,0.0789175,0.0861074740861975,101,-0.7437,-1.005,0.0035425000000000005,0.0789175,0.25630000000000003,0.3367,0.5101515151515152,0.36540601488303515,1.3121397807163537,COMBINED_UNIQUE_VENUE_OPPORTUNITIES,0.32759101243874816,0.35,0.65,0.27243395769661394,-2.7009375,3.094585000000001,79,0
326,-0.7986111111111112,0.1143972602739726,73,9,0,7.1875,8.350999999999999,0.8902439024390244,"[0.804387633588628, 0.9411728552386109]",0.3,-0.959,9,3,18,-3.7230000000000008,"[None, None]",0.014189024390243905,0.019800459188199615,0.060000000000000026,0.06382978723404259,82,-0.7685,-1.0,0.007,0.060000000000000026,0.186125,0.2895,0.407472613458529,0.14324526503871352,1.161878260869565,COMBINED_UNIQUE_VENUE_OPPORTUNITIES,0.3024600925121574,0.30000000000000004,0.7,0.3739130434782609,-2.6875,1.1635000000000004,73,0
326,-0.7994097222222222,0.11351165753424658,73,9,10,7.194687500000001,8.286350999999996,0.8902439024390244,"[0.804387633588628, 0.9411728552386109]",0.2993,-0.959959,9,3,18,-3.7367229999999996,"[None, None]",0.01331296951219512,0.018800459188199607,0.05906000000000003,0.06282978723404259,82,-0.7692685,-1.0010000000000001,0.006007,0.05906000000000003,0.185311125,0.28878950000000003,0.406472613458529,0.1419943420486601,1.1517318855057979,COMBINED_UNIQUE_VENUE_OPPORTUNITIES,0.3024676230737939,0.30000000000000004,0.7,0.3739130434782608,-2.6901875,1.0916634999999992,73,0
326,-0.6006630208333333,0.11702664285714286,73,9,25,7.20795625,8.191865,0.8536585365853658,"[0.7614058151019909, 0.9142583778976943]",0.29825,-0.9613975,12,4,18,-3.7573075000000005,"[None, None]",0.01199888719512195,0.017300459188199616,0.05765000000000003,0.06132978723404259,82,-0.77042125,-1.0025,0.004517499999999999,0.05765000000000003,0.1840903125,0.28772375,0.404972613458529,0.19482911182843463,1.1365031523325353,COMBINED_UNIQUE_VENUE_OPPORTUNITIES,0.3024789853395865,0.30000000000000004,0.7,0.37378400430773984,-2.69421875,0.9839087500000002,70,0
326,-0.4025458333333333,0.1257834765625,73,9,50,7.245825,8.050142499999998,0.7804878048780488,"[0.6794794576232296, 0.8563921437213483]",0.2965,-0.963795,18,4,14,-3.791615,"[None, None]",0.009808750000000005,0.014800459188199614,0.05530000000000002,0.058829787234042585,82,-0.7723425,-1.005,0.0020349999999999995,0.05530000000000002,0.182055625,0.2859475,0.402472613458529,0.31246995036797054,1.111004267975006,COMBINED_UNIQUE_VENUE_OPPORTUNITIES,0.30249809955592555,0.30000000000000004,0.7,0.3727577605034624,-2.7009375,0.8043175000000002,64,0
326,-0.8615,0.07868333333333334,57,8,0,4.3075,4.721,0.9230769230769231,"[0.8322406672989, 0.9666964985048365]",0.25,-0.959,5,3,33,-2.9190000000000005,"[None, None]",0.006361538461538461,0.008892184989859357,0.045499999999999985,0.04766893661602932,65,-0.834,-1.0,0.0065,0.045499999999999985,0.1,0.22799999999999998,0.2953712953712953,0.09133294641129813,1.0959953569355774,COMBINED_UNIQUE_VENUE_OPPORTUNITIES,0.26085985786200794,0.25,0.75,0.6239117817759722,-2.6875,0.413500000000001,60,0
326,-0.8623615000000001,0.07776201666666666,57,8,10,4.3118075000000005,4.665720999999999,0.9230769230769231,"[0.8322406672989, 0.9666964985048365]",0.24925,-0.959959,5,3,33,-2.936919,"[None, None]",0.005444823076923074,0.007892184989859349,0.04454549999999999,0.04666893661602932,65,-0.834834,-1.0010000000000001,0.005506499999999999,0.04454549999999999,0.09910000000000001,0.22722799999999999,0.2943712953712953,0.09017333991216751,1.08208007894601,COMBINED_UNIQUE_VENUE_OPPORTUNITIES,0.2608648108724787,0.25,0.75,0.6239117817759721,-2.6901875,0.353913499999999,60,0
326,-0.54009453125,0.0804436842105263,57,8,25,4.32075625,4.58529,0.8769230769230769,"[0.7754850591783847, 0.9362953249013078]",0.248125,-0.9613975,8,4,29,-2.96479375,"[None, None]",0.004069749999999998,0.006392184989859358,0.043113749999999985,0.04516893661602932,65,-0.836085,-1.0025,0.004016249999999999,0.043113749999999985,0.09775,0.22606999999999997,0.2928712953712953,0.1489437118060549,1.0612239466181412,COMBINED_UNIQUE_VENUE_OPPORTUNITIES,0.2608722800059262,0.25,0.75,0.623552589896734,-2.69421875,0.264533750000001,57,0
326,-0.3108160714285714,0.08758808823529411,57,8,50,4.351424999999999,4.466992499999999,0.7846153846153846,"[0.6703343975431146, 0.8671324230884898]",0.24625,-0.963795,14,4,15,-3.0120875,"[None, None]",0.0017779615384615386,0.003892184989859357,0.040727499999999986,0.04266893661602932,65,-0.83817,-1.005,0.0015324999999999991,0.040727499999999986,0.0955,0.22413999999999998,0.29037129537129536,0.2818003838499153,1.0265585411675486,COMBINED_UNIQUE_VENUE_OPPORTUNITIES,0.2608848341988842,0.25,0.75,0.6207018390527242,-2.7009375,0.11556750000000021,51,0
