market_id,event_key,ticker,safe_cutoff_utc,gamma_start_utc,structurally_unavailable,yes_rows,no_rows,yes_raw_points,no_raw_points,yes_chunks,no_chunks,yes_boundary_duplicates,no_boundary_duplicates,yes_conflicting_duplicates,no_conflicting_duplicates,yes_bad_rows,no_bad_rows,yes_last_age_min,no_last_age_min,yes_first_delay_min,yes_median_gap_min,yes_p95_gap_min,yes_max_gap_min,yes_unique_prices,yes_status,no_status
1369670,SHAK|2026-02-26,SHAK,2026-02-25T21:00:00Z,2026-02-12T15:27:38.968848Z,False,19013,19013,19013,19013,3,3,0,0,0,0,0,0,0.7,0.6166666666666667,3.6166666666666667,1.0,1.1666666666666667,23.266666666666666,38,OK,OK
1369646,WRBY|2026-02-26,WRBY,2026-02-25T21:00:00Z,2026-02-12T15:08:15.340013Z,False,19030,19030,19030,19030,3,3,0,0,0,0,0,0,0.6,0.6833333333333333,6.05,1.0,1.2833333333333334,23.516666666666666,63,OK,OK
1399742,BOX|2026-03-03,BOX,2026-03-02T21:00:00Z,2026-02-19T23:20:45.650752Z,False,15642,15642,15642,15642,3,3,0,0,0,0,0,0,0.6666666666666666,0.6166666666666667,14.5,1.0,1.1333333333333333,23.233333333333334,41,OK,OK
1403526,ANF|2026-03-04,ANF,2026-03-03T21:00:00Z,2026-02-20T20:01:30.331393Z,False,15839,15840,15839,15840,3,3,0,0,0,0,0,0,1.5,0.15,14.883333333333333,1.0,1.2833333333333334,23.516666666666666,49,OK,OK
1403853,COST|2026-03-05,COST,2026-03-04T21:00:00Z,2026-02-20T22:53:20.216899Z,False,17108,17108,17108,17108,3,3,0,0,0,0,0,0,0.6,0.5833333333333334,14.95,1.0,1.1166666666666667,23.283333333333335,78,OK,OK
1421510,CASY|2026-03-09,CASY,2026-03-06T21:00:00Z,2026-02-23T22:10:31.259166Z,False,15729,15729,15729,15729,3,3,0,0,0,0,0,0,0.6,0.6333333333333333,14.816666666666666,1.0,1.2333333333333334,5.516666666666667,38,OK,OK
1421646,UNFI|2026-03-10,UNFI,2026-03-09T20:00:00Z,2026-02-23T22:28:11.433704Z,False,19971,19971,19971,19971,3,3,0,0,0,0,0,0,0.5,0.4166666666666667,15.133333333333333,1.0,1.2333333333333334,5.516666666666667,41,OK,OK
1494785,ASO|2026-03-17,ASO,2026-03-16T20:00:00Z,2026-03-03T21:31:18.956375Z,False,18605,18605,18605,18605,3,3,0,0,0,0,0,0,0.5666666666666667,0.6,15.183333333333334,1.0,1.1833333333333333,4.283333333333333,449,OK,OK
1499778,GIS|2026-03-18,GIS,2026-03-17T20:00:00Z,2026-03-04T16:13:08.30399Z,False,18920,18920,18920,18920,3,3,0,0,0,0,0,0,0.5666666666666667,0.45,15.233333333333333,1.0,1.0833333333333333,3.716666666666667,144,OK,OK
1486791,WB|2026-03-18,WB,2026-03-17T20:00:00Z,2026-03-02T22:10:06.600818Z,False,21443,21443,21443,21443,3,3,0,0,0,0,0,0,0.4166666666666667,0.5,14.366666666666667,1.0,1.2,4.4,45,OK,OK
1555635,PAYX|2026-03-25,PAYX,2026-03-24T20:00:00Z,2026-03-11T00:03:35.243266Z,False,19872,19872,19872,19872,3,3,0,0,0,0,0,0,0.5833333333333334,0.5666666666666667,14.783333333333333,1.0,1.1833333333333333,6.683333333333334,54,OK,OK
1735232,DAL|2026-04-08,DAL,2026-04-07T20:00:00Z,2026-03-26T21:44:08.851337Z,False,17113,17113,17113,17113,3,3,0,0,0,0,0,0,0.06666666666666667,0.13333333333333333,15.3,1.0,1.2166666666666666,18.8,64,OK,OK
1891432,USB|2026-04-16,USB,2026-04-15T20:00:00Z,2026-04-06T15:04:08.910091Z,False,13194,13194,13194,13194,2,2,0,0,0,0,0,0,0.2833333333333333,0.26666666666666666,15.633333333333333,1.0,1.2166666666666666,4.4,30,OK,OK
1937066,AXP|2026-04-23,AXP,2026-04-22T20:00:00Z,2026-04-10T21:06:11.044831Z,False,17076,17076,17076,17076,3,3,0,0,0,0,0,0,0.9333333333333333,0.9333333333333333,14.683333333333334,1.0,1.1833333333333333,84.85,36,OK,OK
1937070,CBRE|2026-04-23,CBRE,2026-04-22T20:00:00Z,2026-04-10T21:10:33.336306Z,False,17071,17071,17071,17071,3,3,0,0,0,0,0,0,0.9166666666666666,0.9333333333333333,15.55,0.9833333333333333,1.2333333333333334,85.06666666666666,45,OK,OK
2003520,DPZ|2026-04-27,DPZ,2026-04-24T20:00:00Z,2026-04-17T19:50:08.743886Z,False,9963,9963,9963,9963,2,2,0,0,0,0,0,0,0.9166666666666666,0.9166666666666666,15.05,1.0,1.1833333333333333,85.0,58,OK,OK
1986795,IVZ|2026-04-28,IVZ,2026-04-27T20:00:00Z,2026-04-17T16:06:20.519378Z,False,14506,14506,14506,14506,3,3,0,0,0,0,0,0,0.9166666666666666,0.9333333333333333,15.616666666666667,1.0,1.2,85.01666666666667,27,OK,OK
1986797,KO|2026-04-28,KO,2026-04-27T20:00:00Z,2026-04-17T16:04:08.230359Z,False,14509,14509,14509,14509,3,3,0,0,0,0,0,0,0.9333333333333333,0.9166666666666666,14.766666666666667,1.0,1.1833333333333333,84.95,25,OK,OK
2044093,AMZN|2026-04-29,AMZN,2026-04-28T20:00:00Z,2026-04-21T15:27:52.086154Z,False,10310,10310,10310,10310,2,2,0,0,0,0,0,0,0.9333333333333333,0.9333333333333333,15.166666666666666,1.0,1.1833333333333333,8.366666666666667,100,OK,OK
2003538,EBAY|2026-04-29,EBAY,2026-04-28T20:00:00Z,2026-04-17T19:42:49.961247Z,False,15724,15724,15724,15724,3,3,0,0,0,0,0,0,0.9333333333333333,0.9166666666666666,15.166666666666666,1.0,1.1833333333333336,84.85,116,OK,OK
1921506,GD|2026-04-29,GD,2026-04-28T20:00:00Z,2026-04-08T22:58:59.535018Z,False,28467,28467,28467,28467,4,4,0,0,0,0,0,0,0.9333333333333333,0.9333333333333333,14.95,1.0,1.2166666666666666,84.95,166,OK,OK
